timestamp,ax,ay,az,gx,gy,gz,label
5720,-0.0006,0.0051,1.0019,0.3142,0.0165,0.1633,4
5740,0.0005,0.0082,0.9997,0.2417,0.0260,0.1699,4
5760,0.0002,0.0068,0.9996,0.3008,-0.0040,0.1482,4
5780,0.0024,0.0037,1.0024,0.3351,-0.0533,0.1555,4
5800,-0.0003,0.0066,0.9990,0.3013,-0.0036,0.1452,4
5820,-0.0018,0.0075,0.9983,0.3191,0.0239,0.1556,4
5840,0.0001,0.0079,0.9993,0.2759,-0.0149,0.1833,4
5860,0.0026,0.0038,1.0010,0.3328,0.0466,0.1677,4
5880,-0.0001,0.0078,1.0007,0.3898,0.0288,0.1631,4
5900,-0.0023,0.0051,0.9986,0.2914,0.0278,0.1599,4
5920,0.0020,0.0065,0.9996,0.3035,0.0142,0.1628,4
5940,0.0003,0.0048,0.9996,0.3903,0.0369,0.1305,4
5960,-0.0047,0.0061,1.0009,0.2792,0.0306,0.1612,4
5980,-0.0003,0.0072,0.9995,0.2885,0.0201,0.1594,4
6000,0.0038,0.0071,1.0006,0.2980,0.0262,0.1535,4
6020,0.0006,0.0045,1.0010,0.3116,0.0595,0.2078,4
6040,0.0015,0.0061,0.9991,0.3362,0.0063,0.1708,4
6060,0.0035,0.0047,0.9991,0.2905,0.0246,0.1711,4
6080,-0.0018,0.0072,0.9988,0.2665,-0.0035,0.1489,4
6100,0.0018,0.0065,1.0018,0.2901,-0.0037,0.1842,4
6120,-0.0002,0.0084,1.0005,0.2059,0.0353,0.1783,4
6140,0.0019,0.0029,0.9993,0.2765,-0.0252,0.1948,4
6160,-0.0000,0.0059,1.0006,0.3228,-0.1000,0.1471,4
6180,-0.0028,0.0066,0.9997,0.3006,-0.0624,0.1538,4
6200,0.0022,0.0083,1.0007,0.2466,0.0378,0.1745,4
6220,-0.0002,0.0028,1.0010,0.2763,0.0104,0.1614,4
6240,0.0031,0.0058,1.0000,0.3631,-0.0197,0.1763,4
6260,-0.0004,0.0044,1.0000,0.3277,0.0406,0.1895,4
6280,-0.0006,0.0044,0.9997,0.2527,-0.0065,0.1532,4
6300,0.0015,0.0025,0.9993,0.2710,0.0356,0.1377,4
6320,0.0005,0.0058,1.0010,0.3238,0.0036,0.1489,4
6340,-0.0037,0.0064,1.0005,0.2370,-0.0370,0.1650,4
6360,0.0007,0.0044,0.9994,0.2265,0.0413,0.1340,4
6380,0.0011,0.0059,1.0013,0.2683,0.0018,0.1260,4
6400,-0.0039,0.0070,0.9982,0.2909,0.0303,0.1749,4
6420,-0.0013,0.0035,1.0005,0.3537,-0.0199,0.1439,4
6440,-0.0010,0.0069,1.0012,0.2504,-0.0449,0.2068,4
6460,-0.0004,0.0064,0.9993,0.3196,0.0288,0.1660,4
6480,0.0035,0.0055,0.9997,0.3093,0.0139,0.1646,4
6500,-0.0026,0.0065,0.9996,0.2768,0.0010,0.1408,4
6520,-0.0023,0.0018,1.0017,0.3222,-0.0035,0.1467,4
6540,-0.0058,0.0048,1.0007,0.3377,0.0193,0.1632,4
6560,0.0026,0.0055,1.0011,0.2846,-0.0264,0.1399,4
6580,-0.0021,0.0071,0.9993,0.2587,0.0214,0.1666,4
6600,0.0019,0.0068,0.9992,0.3030,0.0038,0.1416,4
6620,-0.0022,0.0049,1.0020,0.2835,0.0370,0.1506,4
6640,0.0018,0.0074,1.0010,0.3155,0.0413,0.1676,4
6660,0.0034,0.0034,1.0003,0.3113,-0.0281,0.1716,4
6680,-0.0030,0.0050,0.9980,0.3623,-0.0069,0.2033,4
6700,0.0016,0.0067,0.9994,0.2581,0.0157,0.1586,4
6720,-0.0027,0.0036,0.9990,0.3728,0.0664,0.1641,4
6740,0.0003,0.0055,0.9991,0.3550,0.0562,0.1421,4
6760,-0.0002,0.0053,0.9996,0.3474,-0.0394,0.1693,4
6780,0.0015,0.0058,1.0009,0.3059,0.0365,0.1296,4
6800,-0.0007,0.0059,0.9973,0.2566,-0.0244,0.1790,4
6820,-0.0014,0.0047,1.0008,0.2353,-0.0621,0.1528,4
6840,-0.0029,0.0037,1.0006,0.3350,0.0237,0.1822,4
6860,0.0025,0.0026,1.0005,0.2788,-0.0224,0.1712,4
6880,-0.0035,0.0032,1.0006,0.3195,0.0041,0.1424,4
6900,0.0015,0.0071,1.0001,0.2529,-0.0128,0.1768,4
6920,0.0027,0.0055,0.9998,0.2935,0.0082,0.1484,4
6940,-0.0058,0.0079,1.0018,0.2755,-0.0320,0.1573,4
6960,-0.0004,0.0076,1.0001,0.2683,-0.0396,0.1773,4
6980,0.0012,0.0077,0.9990,0.3735,-0.0523,0.1742,4
7000,-0.0038,0.0047,1.0016,0.3333,-0.0164,0.1496,4
7020,0.0002,0.0068,1.0013,0.2818,-0.0484,0.1631,4
7040,-0.0009,0.0039,1.0003,0.2915,0.0092,0.1421,4
7060,0.0010,0.0039,0.9992,0.2903,0.0523,0.1757,4
7080,0.0022,0.0083,1.0036,0.3017,0.0426,0.1803,4
7100,0.0020,0.0088,0.9996,0.2801,0.0096,0.1563,4
7120,0.0006,0.0085,0.9995,0.2878,0.0052,0.1554,4
7140,-0.0038,0.0051,1.0007,0.3575,-0.0346,0.1368,4
7160,0.0001,0.0027,0.9996,0.2306,0.0411,0.1446,4
7180,0.0033,0.0078,0.9994,0.2571,-0.0058,0.1579,4
7200,0.0007,0.0048,1.0007,0.3106,-0.0102,0.1458,4
7220,-0.0004,0.0047,1.0001,0.3034,0.0079,0.1953,4
7240,-0.0003,0.0076,1.0002,0.2905,-0.0036,0.1588,4
7260,0.0006,0.0045,0.9985,0.3262,0.0269,0.1749,4
7280,0.0003,0.0072,1.0007,0.3315,-0.0258,0.1381,4
7300,-0.0008,0.0060,0.9998,0.2249,0.0517,0.1545,4
7320,0.0003,0.0080,0.9977,0.2795,-0.0116,0.1533,4
7340,-0.0003,0.0083,1.0007,0.3383,0.0014,0.1320,4
7360,-0.0042,0.0036,1.0004,0.3013,-0.0063,0.1526,4
7380,0.0040,0.0047,1.0009,0.3001,-0.0018,0.1835,4
7400,0.0029,0.0056,1.0008,0.3146,0.0002,0.1641,4
7420,-0.0014,0.0055,0.9994,0.3361,-0.0029,0.1340,4
7440,-0.0014,0.0009,0.9995,0.3015,-0.0041,0.1996,4
7460,0.0011,0.0068,0.9984,0.2854,-0.0146,0.1443,4
7480,-0.0016,0.0031,0.9987,0.3350,-0.0043,0.1499,4
7500,-0.0000,0.0079,1.0000,0.3216,-0.0254,0.1476,4
7520,0.0007,0.0090,1.0014,0.3233,0.0045,0.1880,4
7540,0.0016,0.0023,0.9989,0.3135,-0.0536,0.1420,4
7560,-0.0014,0.0056,0.9997,0.2884,0.0248,0.1547,4
7580,-0.0008,0.0038,1.0010,0.2731,-0.0326,0.1643,4
7600,-0.0015,0.0052,1.0003,0.2869,0.0693,0.1585,4
7620,0.0012,0.0029,0.9991,0.2565,-0.0286,0.1683,4
7640,0.0021,0.0066,0.9998,0.2748,0.0334,0.2014,4
7660,0.0003,0.0075,1.0003,0.3302,-0.0349,0.1502,4
7680,0.0008,0.0079,0.9992,0.2187,-0.0149,0.1802,4
7700,-0.0032,0.0041,1.0002,0.2954,0.0178,0.1354,4
7720,-0.0006,0.0079,0.9988,0.3591,-0.0320,0.1770,4
7740,-0.0007,0.0042,0.9995,0.3218,-0.0002,0.1824,4
7760,0.0029,0.0041,0.9987,0.2478,-0.0270,0.1821,4
7780,0.0011,0.0051,1.0000,0.3562,0.0572,0.1652,4
7800,-0.0053,0.0065,1.0009,0.3090,0.0218,0.1671,4
7820,-0.0025,0.0046,0.9997,0.3426,-0.0230,0.1691,4
7840,0.0006,0.0085,1.0000,0.2298,0.0194,0.2028,4
7860,0.0014,0.0047,0.9989,0.2619,0.0601,0.1535,4
7880,-0.0013,0.0057,0.9997,0.3627,-0.0304,0.1836,4
7900,0.0002,0.0079,1.0016,0.3034,-0.0095,0.1613,4
7920,-0.0002,0.0033,1.0016,0.3098,-0.0349,0.1186,4
7940,-0.0047,0.0072,0.9994,0.2818,0.0146,0.1497,4
7960,0.0011,0.0062,0.9999,0.2371,-0.0246,0.1721,4
7980,-0.0014,0.0079,1.0023,0.3263,0.0448,0.1744,4
8000,-0.0011,0.0063,1.0020,0.2791,-0.0312,0.1373,4
8020,-0.0004,0.0044,1.0017,0.3087,0.0292,0.1540,4
8039,-0.0023,0.0039,0.9991,0.3139,0.0156,0.1721,4
8060,-0.0030,0.0060,0.9990,0.3161,0.0144,0.1366,4
8080,0.0019,0.0097,1.0008,0.2935,-0.0095,0.1558,4
8100,-0.0015,0.0064,0.9989,0.2244,0.0066,0.1604,4
8119,-0.0011,0.0039,1.0003,0.2604,-0.0042,0.1953,4
8140,0.0013,0.0038,0.9987,0.3061,-0.0413,0.1200,4
8160,0.0011,0.0065,1.0005,0.3105,-0.0020,0.1468,4
8180,0.0010,0.0084,0.9995,0.2592,-0.0341,0.1427,4
8200,0.0004,0.0026,1.0004,0.3258,-0.0539,0.1404,4
8220,0.0002,0.0058,1.0005,0.2944,0.0379,0.1536,4
8240,-0.0020,0.0043,1.0007,0.3012,0.0190,0.1723,4
8260,-0.0040,0.0042,0.9990,0.2674,-0.0126,0.1800,4
8280,0.0024,0.0055,0.9997,0.2718,0.0027,0.1641,4
8300,0.0016,0.0073,0.9977,0.2939,0.0415,0.1512,4
8320,0.0023,0.0055,1.0002,0.2545,-0.0330,0.1745,4
8340,0.0018,0.0060,0.9988,0.3018,0.0377,0.1949,4
8360,-0.0006,0.0033,1.0008,0.2890,0.0283,0.1656,4
8380,-0.0018,0.0061,1.0013,0.2940,-0.0310,0.1282,4
8400,-0.0015,0.0053,1.0008,0.2552,0.0466,0.1333,4
8420,0.0047,0.0088,1.0001,0.2341,-0.0017,0.1523,4
8440,-0.0025,0.0065,0.9992,0.2714,-0.0061,0.1485,4
8460,0.0042,0.0051,1.0004,0.3058,0.0106,0.1686,4
8480,0.0018,0.0064,1.0002,0.3023,-0.0042,0.1418,4
8500,-0.0001,0.0064,1.0004,0.3072,-0.0070,0.1589,4
8520,-0.0011,0.0065,0.9998,0.3072,0.0300,0.1458,4
8540,0.0012,0.0061,1.0020,0.2913,0.0209,0.1603,4
8560,-0.0028,0.0052,1.0009,0.2827,-0.0666,0.1594,4
8580,-0.0022,0.0062,1.0016,0.3308,0.0461,0.1488,4
8600,-0.0003,0.0043,0.9993,0.2629,-0.0392,0.1873,4
8620,-0.0042,0.0082,1.0012,0.3200,-0.0334,0.1284,4
8640,-0.0011,0.0070,1.0000,0.2583,0.0344,0.1937,4
8660,-0.0005,0.0062,0.9985,0.2834,0.0153,0.1671,4
8680,-0.0010,0.0056,0.9996,0.2889,0.0127,0.1206,4
8700,-0.0001,0.0066,0.9994,0.2808,-0.0135,0.1504,4
8720,0.0000,0.0062,0.9979,0.3261,-0.0087,0.1987,4
8740,-0.0024,0.0046,0.9998,0.3165,-0.0585,0.1434,4
8760,0.0012,0.0045,1.0014,0.2818,-0.0270,0.1722,4
8780,0.0032,0.0067,1.0013,0.3671,-0.0277,0.1788,4
8800,-0.0030,0.0067,0.9999,0.3497,0.0352,0.1714,4
8820,0.0006,0.0068,1.0001,0.2976,0.0433,0.1913,4
8840,-0.0003,0.0064,1.0001,0.2355,-0.0101,0.1920,4
8860,-0.0015,0.0094,1.0012,0.3161,0.0168,0.1417,4
8880,-0.0005,0.0083,0.9994,0.3424,-0.0413,0.1360,4
8900,0.0038,0.0060,0.9995,0.3545,0.0374,0.1784,4
8920,-0.0011,0.0055,1.0003,0.3278,-0.0153,0.1634,4
8940,0.0005,0.0081,1.0008,0.2397,-0.0064,0.1414,4
8960,0.0011,0.0075,1.0001,0.2893,0.0021,0.1642,4
8980,-0.0013,0.0041,0.9979,0.3507,0.0149,0.1673,4
9000,0.0025,0.0040,0.9983,0.3154,0.0088,0.1254,4
9020,0.0007,0.0054,0.9992,0.2867,-0.0732,0.1482,4
9040,-0.0014,0.0069,0.9998,0.3256,-0.0765,0.1432,4
9060,0.0011,0.0055,1.0008,0.2278,0.0219,0.1472,4
9080,-0.0015,0.0076,1.0012,0.3414,0.0612,0.1853,4
9100,-0.0016,0.0062,0.9996,0.3812,0.0331,0.1562,4
9120,0.0018,0.0040,1.0003,0.2625,-0.0507,0.1757,4
9140,0.0018,0.0067,0.9998,0.2493,-0.0348,0.1406,4
9160,-0.0005,0.0077,1.0011,0.2341,-0.0208,0.1456,4
9180,-0.0051,0.0069,0.9998,0.2955,0.0404,0.1618,4
9200,-0.0009,0.0069,1.0011,0.3119,0.0207,0.1571,4
9220,-0.0002,0.0062,0.9992,0.2773,0.0413,0.2002,4
9240,0.0032,0.0039,0.9986,0.2524,0.0040,0.1038,4
9260,-0.0012,0.0083,1.0010,0.2796,-0.0130,0.1713,4
9280,0.0019,0.0051,0.9998,0.2774,-0.0399,0.1556,4
9300,-0.0006,0.0040,1.0006,0.3193,0.0209,0.1446,4
9320,-0.0040,0.0067,0.9993,0.2644,-0.0377,0.1545,4
9340,0.0032,0.0052,0.9989,0.3261,0.0052,0.1176,4
9360,0.0013,0.0094,0.9974,0.2506,-0.0855,0.1585,4
9380,0.0020,0.0062,1.0014,0.3332,0.0511,0.1832,4
9400,-0.0008,0.0061,0.9991,0.2908,0.0019,0.1583,4
9420,0.0027,0.0055,0.9991,0.2652,0.0197,0.1319,4
9440,-0.0004,0.0081,1.0003,0.2970,-0.0011,0.1394,4
9460,-0.0017,0.0057,1.0003,0.3379,0.0028,0.1871,4
9480,0.0032,0.0073,1.0012,0.2604,-0.0345,0.1704,4
9500,-0.0027,0.0055,1.0008,0.3565,-0.0076,0.1470,4
9520,0.0006,0.0043,0.9998,0.2997,-0.0008,0.1618,4
9540,-0.0017,0.0048,0.9993,0.2352,0.0103,0.1779,4
9560,0.0016,0.0056,0.9992,0.3298,0.0192,0.1643,4
9580,0.0035,0.0060,0.9997,0.2840,-0.0468,0.1732,4
9600,-0.0002,0.0068,1.0018,0.2844,-0.0701,0.1696,4
9620,0.0003,0.0048,1.0004,0.3314,-0.0284,0.1540,4
9640,0.0030,0.0048,1.0001,0.1950,-0.0445,0.1632,4
9660,0.0025,0.0038,1.0001,0.2850,0.0286,0.1356,4
9680,0.0009,0.0050,1.0002,0.3028,-0.0076,0.1696,4
9700,0.0001,0.0058,0.9996,0.3031,0.0067,0.1402,4
9720,-0.0007,0.0043,1.0000,0.2763,0.0231,0.1735,4
9740,-0.0018,0.0060,1.0006,0.2930,-0.0218,0.1382,4
9760,0.0017,0.0074,0.9998,0.3306,-0.0890,0.1866,4
9780,-0.0003,0.0062,0.9997,0.3558,-0.0318,0.1895,4
9800,0.0008,0.0070,0.9997,0.2477,0.0279,0.1662,4
9820,0.0027,0.0057,0.9996,0.3555,0.0574,0.1602,4
9840,-0.0015,0.0073,0.9997,0.3240,-0.0078,0.1913,4
9860,-0.0014,0.0068,0.9995,0.2887,-0.0124,0.1748,4
9880,0.0018,0.0069,0.9999,0.3056,0.0269,0.1786,4
9900,-0.0054,0.0056,0.9998,0.3268,-0.0020,0.1744,4
9920,-0.0022,0.0064,1.0009,0.2410,0.0754,0.1838,4
9940,0.0000,0.0047,0.9998,0.3034,0.0132,0.1900,4
9960,-0.0010,0.0069,0.9987,0.2835,0.0113,0.1738,4
9980,-0.0015,0.0053,1.0015,0.3465,0.0063,0.1153,4
10000,0.0050,0.0060,0.9997,0.2791,0.0113,0.1677,4
10020,0.0019,0.0045,0.9997,0.3812,0.0067,0.1565,4
10040,-0.0019,0.0068,1.0010,0.3350,-0.0078,0.1672,4
10060,0.0033,0.0077,0.9992,0.1982,0.0089,0.1760,4
10080,-0.0022,0.0060,0.9997,0.3042,-0.0163,0.1858,4
10100,0.0003,0.0046,1.0009,0.2494,0.0385,0.1798,4
10120,0.0028,0.0057,0.9995,0.3034,-0.0025,0.1469,4
10140,-0.0011,0.0054,0.9988,0.3271,-0.0016,0.1538,4
10160,-0.0022,0.0041,1.0019,0.2749,0.0183,0.1633,4
10180,-0.0056,0.0089,1.0007,0.2693,-0.0009,0.1370,4
10200,0.0037,0.0045,0.9995,0.2708,0.0024,0.1874,4
10220,0.0036,0.0054,1.0004,0.3033,-0.0294,0.2085,4
10240,0.0027,0.0063,1.0016,0.3485,0.0025,0.1665,4
10260,0.0030,0.0045,1.0017,0.2910,0.0457,0.1599,4
10280,0.0007,0.0059,0.9995,0.2892,0.0414,0.1137,4
10300,-0.0025,0.0048,0.9989,0.3604,0.0377,0.1718,4
10320,-0.0013,0.0081,0.9984,0.3857,-0.0205,0.1548,4
10340,-0.0009,0.0043,1.0019,0.3316,0.0365,0.1355,4
10360,0.0004,0.0068,1.0003,0.2536,0.0323,0.1624,4
10380,-0.0019,0.0030,1.0006,0.3980,-0.0305,0.1634,4
10400,0.0022,0.0040,0.9995,0.2656,0.0295,0.1865,4
10420,0.0003,0.0047,0.9996,0.2748,-0.0293,0.1580,4
10440,0.0011,0.0068,1.0000,0.3023,-0.0024,0.1341,4
10460,0.0003,0.0051,0.9987,0.3148,-0.0184,0.1646,4
10480,0.0017,0.0045,1.0001,0.2276,0.0460,0.1328,4
10500,-0.0010,0.0081,0.9998,0.2521,0.0214,0.1738,4
10520,-0.0013,0.0052,0.9996,0.2917,-0.0568,0.1564,4
10540,0.0036,0.0046,0.9994,0.2527,0.0184,0.1841,4
10560,0.0024,0.0040,1.0005,0.3574,0.0153,0.1696,4
10580,-0.0009,0.0064,1.0012,0.3131,-0.0374,0.1509,4
10600,0.0024,0.0065,1.0001,0.2778,0.0357,0.1932,4
10620,0.0025,0.0083,0.9996,0.2800,-0.0047,0.1608,4
10640,0.0029,0.0079,1.0005,0.2428,-0.0506,0.1648,4
10660,0.0018,0.0059,1.0019,0.2567,-0.0363,0.1467,4
10680,-0.0014,0.0068,0.9996,0.2381,0.0267,0.1248,4
10700,-0.0021,0.0034,1.0002,0.3074,0.0575,0.1783,4
10720,0.0029,0.0065,0.9990,0.3051,0.0178,0.1741,4
10740,-0.0009,0.0068,0.9991,0.2583,-0.0335,0.1605,4
10760,-0.0024,0.0053,1.0009,0.2588,-0.0151,0.1614,4
10780,0.0005,0.0052,1.0008,0.3236,0.0342,0.1584,4
10800,-0.0010,0.0049,1.0003,0.2849,-0.0171,0.1510,4
10820,-0.0014,0.0063,0.9986,0.3121,0.0203,0.1484,4
10840,0.0038,0.0060,0.9984,0.2888,0.0019,0.1690,4
10860,-0.0005,0.0044,0.9989,0.2739,-0.0167,0.1373,4
10880,-0.0015,0.0071,1.0016,0.3302,0.0392,0.1795,4
10900,0.0017,0.0055,1.0001,0.2832,-0.0066,0.1614,4
10920,0.0014,0.0067,0.9998,0.3022,0.0130,0.1733,4
10940,-0.0030,0.0043,1.0011,0.2976,-0.0127,0.1547,4
10960,-0.0005,0.0069,0.9989,0.3010,0.0074,0.1679,4
10980,0.0004,0.0068,0.9994,0.2623,0.0737,0.1540,4
11000,-0.0004,0.0071,1.0016,0.2782,-0.0300,0.1352,4
11020,0.0032,0.0043,1.0000,0.2609,-0.0435,0.1542,4
11040,-0.0019,0.0049,1.0020,0.3170,0.0279,0.1765,4
11060,-0.0002,0.0053,1.0002,0.3067,-0.0171,0.1626,4
11080,-0.0014,0.0057,0.9997,0.2492,-0.0705,0.1412,4
11100,0.0036,0.0055,1.0008,0.2150,-0.0302,0.1329,4
11120,-0.0004,0.0099,1.0005,0.3678,-0.0076,0.1873,4
11140,0.0041,0.0058,0.9995,0.2473,-0.0093,0.1616,4
11160,0.0041,0.0039,1.0001,0.2274,-0.0128,0.1662,4
11180,0.0010,0.0069,1.0004,0.3232,0.0014,0.1390,4
11200,-0.0037,0.0051,0.9999,0.3502,-0.0030,0.1561,4
11220,0.0008,0.0056,1.0008,0.3792,0.0657,0.1619,4
11240,0.0007,0.0085,0.9999,0.3272,-0.0341,0.1538,4
11260,0.0023,0.0049,0.9999,0.2370,0.0602,0.1853,4
11280,0.0004,0.0068,1.0004,0.3554,-0.0156,0.1746,4
11300,0.0022,0.0079,0.9977,0.2760,-0.0306,0.1630,4
11320,-0.0040,0.0027,1.0022,0.3247,0.0036,0.1673,4
11340,0.0003,0.0076,0.9994,0.3075,0.0068,0.1391,4
11360,0.0026,0.0053,1.0010,0.3046,0.0490,0.1392,4
11380,-0.0022,0.0046,1.0001,0.3617,0.0478,0.1138,4
11400,0.0005,0.0009,1.0008,0.3447,-0.0012,0.1617,4
11420,0.0001,0.0047,1.0004,0.2907,0.0279,0.1577,4
11440,-0.0017,0.0035,0.9981,0.3525,-0.0137,0.1668,4
11460,0.0036,0.0051,0.9994,0.2947,0.0009,0.1978,4
11480,0.0031,0.0070,1.0014,0.2929,0.0090,0.1540,4
11500,-0.0026,0.0079,1.0005,0.3007,-0.0001,0.1299,4
11520,-0.0020,0.0065,0.9995,0.2913,-0.0031,0.1464,4
11540,-0.0019,0.0034,0.9999,0.3247,-0.0493,0.1595,4
11560,0.0006,0.0044,1.0014,0.2846,-0.0030,0.1568,4
11580,-0.0035,0.0076,0.9990,0.2905,0.0179,0.1892,4
11600,-0.0022,0.0053,1.0014,0.3185,0.0201,0.1390,4
11620,-0.0008,0.0057,0.9991,0.2330,-0.0153,0.1871,4
11640,0.0001,0.0082,1.0002,0.2694,0.0383,0.1642,4
11660,0.0019,0.0043,1.0010,0.3428,0.0087,0.1439,4
11680,-0.0001,0.0070,1.0002,0.3240,0.0304,0.1470,4
11700,-0.0023,0.0059,0.9997,0.3314,-0.0322,0.1804,4
11720,0.0027,0.0060,1.0001,0.2693,-0.0163,0.1518,4
11740,0.0029,0.0059,0.9987,0.3102,0.0248,0.1595,4
11760,0.0029,0.0072,0.9990,0.2779,0.0068,0.1267,4
11780,0.0007,0.0032,1.0010,0.3363,0.0151,0.1465,4
11800,0.0003,0.0052,0.9990,0.2865,0.0209,0.1609,4
11820,0.0029,0.0072,1.0007,0.2356,-0.0086,0.1387,4
11840,-0.0004,0.0049,0.9996,0.3424,0.0143,0.1801,4
11860,-0.0032,0.0061,1.0010,0.3603,-0.0464,0.1530,4
11880,0.0021,0.0057,0.9991,0.2380,-0.0285,0.1262,4
11900,0.0001,0.0074,0.9987,0.3103,0.0254,0.1599,4
11920,-0.0032,0.0066,0.9999,0.2937,-0.0164,0.1617,4
11940,0.0010,0.0098,1.0001,0.3604,0.0107,0.1580,4
11960,0.0003,0.0040,1.0003,0.2203,-0.0259,0.1622,4
11980,0.0024,0.0083,0.9998,0.3062,0.0295,0.1334,4
12000,0.0008,0.0047,0.9998,0.2816,0.0131,0.1710,4
12020,0.0018,0.0066,1.0002,0.3742,-0.0457,0.1939,4
12040,-0.0006,0.0069,0.9997,0.2719,0.0145,0.1808,4
12060,0.0009,0.0051,1.0036,0.3479,0.0280,0.1529,4
12080,-0.0013,0.0056,1.0011,0.2604,-0.0320,0.1708,4
12100,0.0006,0.0048,0.9989,0.3575,0.0107,0.1327,4
12120,-0.0026,0.0054,1.0007,0.3238,0.0340,0.1302,4
12140,0.0004,0.0083,1.0013,0.3144,0.0704,0.1722,4
12160,0.0021,0.0061,0.9992,0.2650,0.0054,0.1558,4
12180,-0.0035,0.0044,0.9997,0.3291,-0.0005,0.1586,4
12200,-0.0020,0.0060,1.0013,0.3062,-0.0452,0.1350,4
12220,0.0012,0.0056,0.9999,0.2755,0.0151,0.1540,4
12240,-0.0004,0.0046,1.0009,0.2912,0.0182,0.1361,4
12260,0.0035,0.0080,0.9981,0.2679,0.0143,0.1336,4
12280,-0.0003,0.0067,0.9998,0.3216,-0.0208,0.1151,4
12300,0.0020,0.0076,1.0025,0.2117,0.0225,0.1206,4
12320,0.0035,0.0068,0.9990,0.3312,-0.0166,0.1660,4
12340,0.0004,0.0088,1.0018,0.2761,0.0317,0.1671,4
12360,-0.0028,0.0049,1.0023,0.3143,0.0300,0.1558,4
12380,-0.0011,0.0060,0.9997,0.2403,-0.0301,0.1742,4
12400,-0.0008,0.0060,1.0002,0.3125,0.0344,0.1380,4
12420,0.0011,0.0072,1.0010,0.2435,0.0076,0.1943,4
12440,-0.0002,0.0068,1.0008,0.2590,0.0550,0.1700,4
12460,0.0010,0.0033,1.0008,0.3203,0.0487,0.1538,4
12480,-0.0020,0.0049,0.9995,0.2552,0.0387,0.1866,4
12500,-0.0004,0.0054,0.9982,0.3278,0.0496,0.1473,4
12520,-0.0002,0.0067,1.0017,0.3080,0.0059,0.1636,4
12540,-0.0029,0.0037,0.9992,0.3405,-0.0101,0.1494,4
12560,-0.0011,0.0058,1.0017,0.2940,-0.0236,0.1605,4
12580,0.0035,0.0052,0.9988,0.2800,0.0039,0.1738,4
12600,0.0020,0.0043,0.9990,0.2871,0.0205,0.1348,4
12620,-0.0012,0.0051,1.0009,0.3211,0.0271,0.1868,4
12640,-0.0006,0.0041,0.9988,0.2265,-0.0138,0.1523,4
12660,0.0016,0.0060,0.9995,0.2954,-0.0312,0.1805,4
12680,-0.0016,0.0042,1.0008,0.3230,-0.0517,0.1771,4
12700,-0.0015,0.0054,1.0002,0.3235,0.0134,0.1590,4
12720,-0.0008,0.0067,0.9999,0.3722,0.0176,0.1415,4
12740,-0.0010,0.0061,1.0013,0.3564,-0.0119,0.1413,4
12760,-0.0021,0.0064,1.0023,0.3216,-0.0478,0.1455,4
12780,-0.0012,0.0047,0.9996,0.3148,0.0205,0.1818,4
12800,0.0010,0.0029,0.9989,0.2937,0.0044,0.1772,4
12820,0.0001,0.0061,1.0002,0.2898,0.0026,0.1825,4
12840,-0.0002,0.0060,1.0000,0.3519,-0.0332,0.1955,4
12860,-0.0024,0.0050,1.0007,0.3412,-0.0421,0.1381,4
12880,0.0006,0.0098,1.0012,0.2901,-0.0726,0.1616,4
12900,0.0007,0.0054,0.9991,0.3064,-0.0283,0.1974,4
12920,0.0030,0.0071,1.0001,0.2736,-0.0006,0.1928,4
12940,0.0017,0.0063,1.0009,0.3218,0.0119,0.1796,4
12960,0.0010,0.0074,1.0002,0.2898,-0.0164,0.1467,4
12980,-0.0032,0.0045,0.9991,0.2797,0.0469,0.1568,4
13000,0.0005,0.0064,1.0016,0.2770,-0.0067,0.1579,4
13020,0.0023,0.0082,1.0005,0.3493,0.0053,0.1565,4
13040,0.0024,0.0068,0.9993,0.3399,-0.0063,0.1534,4
13060,0.0018,0.0059,1.0004,0.3265,-0.0235,0.1677,4
13080,0.0027,0.0045,1.0004,0.2668,0.0306,0.1802,4
13100,-0.0007,0.0095,1.0011,0.3283,0.0195,0.1797,4
13120,-0.0020,0.0063,1.0004,0.2840,0.0139,0.1846,4
13140,-0.0008,0.0059,0.9992,0.2285,0.0234,0.1595,4
13160,0.0001,0.0044,0.9998,0.3439,0.0000,0.1606,4
13180,0.0004,0.0040,1.0006,0.2498,-0.0282,0.1390,4
13200,-0.0004,0.0054,1.0000,0.2638,0.0302,0.1767,4
13220,-0.0003,0.0052,0.9994,0.2876,-0.0420,0.1408,4
13240,0.0017,0.0065,1.0016,0.2880,-0.0108,0.1518,4
13260,-0.0006,0.0049,1.0003,0.3012,-0.0153,0.1850,4
13280,0.0038,0.0079,1.0006,0.3305,0.0557,0.1752,4
13300,-0.0012,0.0066,1.0006,0.2602,-0.0085,0.1820,4
13320,-0.0036,0.0040,0.9998,0.3141,-0.0407,0.1575,4
13340,0.0023,0.0061,1.0009,0.2763,-0.0243,0.1770,4
13360,0.0007,0.0041,0.9992,0.3626,-0.0277,0.1787,4
13380,-0.0010,0.0060,1.0003,0.2160,-0.0439,0.1617,4
13400,-0.0014,0.0076,0.9984,0.3226,-0.0413,0.1530,4
13420,-0.0021,0.0090,0.9987,0.2951,-0.0518,0.1920,4
13440,0.0008,0.0062,1.0015,0.3059,0.0066,0.1626,4
13460,0.0011,0.0052,0.9998,0.3324,0.0083,0.1577,4
